timestamp,namespace,pod,node,cpu_usage,cpu_limit,cpu_request,cpu_throttling,memory_usage,memory_limit,memory_request,memory_rss,network_receive_bytes,network_transmit_bytes,network_errors,restarts,oom_killed,pod_ready,pod_phase,disk_read_bytes,disk_write_bytes,disk_io_errors,pod_scheduled,pod_pending,pod_unschedulable,container_running,container_terminated,container_waiting,pod_uptime_seconds,cpu_utilization_ratio,memory_utilization_ratio,CPU Throttling,High CPU Usage,OOMKilled (Out of Memory),CrashLoopBackOff,ContainerNotReady,PodUnschedulable,NodePressure,ImagePullFailure,node_cpu_usage,node_cpu_capacity,node_cpu_allocatable,node_cpu_utilization_ratio,node_memory_usage,node_memory_capacity,node_memory_allocatable,node_memory_utilization_ratio,node_memory_pressure,node_disk_read_bytes,node_disk_usage,node_disk_write_bytes,node_disk_pressure,node_disk_capacity,node_disk_utilization_ratio,node_network_receive_bytes,node_network_transmit_bytes,node_network_errors,node_ready,node_unschedulable,node_out_of_disk,node_pods_running,node_pods_allocatable,node_pods_usage_ratio,node_uptime_seconds,node_kubelet_healthy,node_disk_io_errors,node_inode_utilization_ratio,node_pid_pressure,CPU Pressure,Memory Pressure,Disk Pressure,Network Unavailable,Node Not Ready,PID Pressure,Node Unschedulable,deployment_replicas,deployment_available_replicas,deployment_unavailable_replicas,deployment_updated_replicas,deployment_mismatch_replicas,deployment_cpu_usage,deployment_cpu_requests,deployment_cpu_limits,deployment_cpu_utilization_ratio,deployment_memory_usage,deployment_memory_requests,deployment_memory_limits,deployment_memory_utilization_ratio,deployment_disk_read_bytes,deployment_disk_write_bytes,deployment_memory_pressure,deployment_disk_pressure,deployment_pid_pressure,deployment_waiting_pods,deployment_age_seconds,deployment_unavailable_duration,deployment_progressing,deployment_available,deployment_paused,deployment Replica Mismatch,deployment Unavailable Pods,deployment ImagePullFailure,deployment CrashLoopBackOff,deployment FailedScheduling,deployment QuotaExceeded,deployment ProgressDeadlineExceeded,deployment
2025-03-22 18:23:58.875290,default,cpu-throttle-extreme-5b9b5f589b-tzccz,chaos-cluster-worker2,0.8791940429259747,0.025,0.005,0.0,507904.0,0.0,0.0,81920.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7823.046999931335,0.008791940429259747,507904.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.324654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,1742648045.032,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,,10.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,10.0,7813.00200009346,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-extreme
2025-03-22 18:23:58.875290,default,cpu-throttle-max-7c64cfb995-9q8l7,chaos-cluster-worker5,0.5977534762456539,0.05,0.01,0.0,581632.0,0.0,0.0,81920.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7815.349999904633,0.005977534762456538,581632.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.462503466647,8216662016.0,8216662016.0,,0.0,0.0,100.0,2107830999.5576684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,1742648046.182,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,7806.3099999427795,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-max
2025-03-22 18:23:58.875290,default,cpu-throttle-max-7c64cfb995-cvr47,chaos-cluster-worker2,0.6676520692729832,0.05,0.01,0.0,548864.0,0.0,0.0,81920.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7815.651000022888,0.006676520692729831,548864.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.324654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,14.0,1742648045.032,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,7806.3099999427795,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-max
2025-03-22 18:23:58.875290,default,cpu-throttle-max-7c64cfb995-gsmxv,chaos-cluster-worker3,0.4897889248312441,0.05,0.01,0.0,495616.0,0.0,0.0,73728.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7815.917999982834,0.00489788924831244,495616.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.3246543,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,1742648045.435,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,7806.3099999427795,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-max
2025-03-22 18:23:58.875290,default,cpu-throttle-max-7c64cfb995-kqpd2,chaos-cluster-worker4,0.5949595584406558,0.05,0.01,0.0,507904.0,0.0,0.0,73728.0,0.0,0.2462317744516946,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7816.203999996185,0.005949595584406558,507904.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.324654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,1742648045.771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,7806.3099999427795,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-max
2025-03-22 18:23:58.875290,default,cpu-throttle-max-7c64cfb995-x7xs2,chaos-cluster-worker,0.5563968496084011,0.05,0.01,0.0,573440.0,0.0,0.0,81920.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7816.545000076294,0.0055639684960840105,573440.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.16224074091615,8216662016.0,8216662016.0,,0.0,0.0,100.0,2095036669.515197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,13.0,1742648044.753,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,,5.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,5.0,7806.3099999427795,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-max
2025-03-22 18:23:58.875290,default,cpu-throttle-test-5fbfd7d796-h5sgp,chaos-cluster-worker4,0.1124008814394528,0.2,0.1,0.0,569344.0,0.0,0.0,81920.0,0.0,0.24443047698861653,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7852.802000045776,0.001124008814394528,569344.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.324654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,1742648045.771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,4.0,,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,7858.5759999752045,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-test
2025-03-22 18:23:58.875290,default,cpu-throttle-test-85c4ff4b4d-2p26h,chaos-cluster-worker,0.2545111565472482,0.1,0.05,0.0,573440.0,0.0,0.0,81920.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7870.148000001907,0.0025451115654724827,573440.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.16224074091615,8216662016.0,8216662016.0,,0.0,0.0,100.0,2095036669.515197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,13.0,1742648044.753,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,4.0,,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,7858.5759999752045,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-test
2025-03-22 18:23:58.875290,default,cpu-throttle-test-85c4ff4b4d-mccfb,chaos-cluster-worker5,0.2841746190278979,0.1,0.05,0.0,462848.0,0.0,0.0,90112.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7870.453999996185,0.0029557798240107637,462848.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.462503466647,8216662016.0,8216662016.0,,0.0,0.0,100.0,2107830999.5576684,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,1742648046.182,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,4.0,,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,7858.5759999752045,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-test
2025-03-22 18:23:58.875290,default,cpu-throttle-test-85c4ff4b4d-wlwvx,chaos-cluster-worker4,0.25064195597061745,0.1,0.05,0.0,438272.0,0.0,0.0,73728.0,0.0,0.0,0.0,29.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7870.793999910355,0.0025064195597061744,438272.0,0,0,0,1,0,0,0,0,0.0,8.0,8.0,,75.3127376699114,8216662016.0,8216662016.0,,0.0,0.0,100.0,2101865135.324654,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,1742648045.771,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,,4.0,,1.0,,,,,,,,,,,0.0,0.0,0.0,4.0,7858.5759999752045,0.0,,,0.0,1,0,0,0,0,0,0,default/cpu-throttle-test
