1741561162.628,unknown,unknown,unknown,idle,0.01289782319580428,0.0,0.0,0.0,0,0.0,8.0,0.0,0.0,0,0.0,0.0,0.0,0
1741561162.634,prometheus-prometheus-node-exporter-tmmrs,unknown,monitoring,high_risk,0.0,0.3022926375228496,0.0,622.0347682488674,0,0.4,0.0,0.0007039318350779906,15093760.0,0,71003.04067578218,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-8qg5r,unknown,monitoring,high_risk,0.0,0.30230038972925677,0.0,402.3774034878521,0,0.4,0.0,0.0005929622112254064,11849728.0,0,61280.0358893017,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-p2t27,unknown,monitoring,high_risk,0.0,0.3023009065430173,0.0,623.4535698315697,0,0.4,0.0,0.0006600276516005804,14778368.0,0,19346.744700575648,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-b7bnz,unknown,monitoring,high_risk,0.0,0.3022667968348258,0.0,0.0,0,0.36,0.0,0.0007196720996205603,14876672.0,0,14063.33799067,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-f6srz,unknown,monitoring,high_risk,0.0,0.30226783046234673,0.0,618.0392185919688,0,0.33,0.0,0.0007497745500000004,16470016.0,0,41435.25885399029,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-t9dsh,unknown,monitoring,high_risk,0.0,0.3022978056604544,0.0,618.5949386338095,0,0.33,0.0,0.0007582548127256835,18190336.0,0,11676.893687107406,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-n7wvq,unknown,monitoring,high_risk,0.0,0.3022792003650772,0.0,621.6167012814275,0,0.38,0.0,0.0008264954221590775,14032896.0,0,11482.399677099442,0.0,1.0,0
1741561162.634,prometheus-prometheus-node-exporter-pbbwv,unknown,monitoring,high_risk,0.0,0.3022792003650772,0.0,621.6143917608506,0,0.38,0.0,0.0007962963518240153,15437824.0,0,12023.615702553663,0.0,1.0,0
1741561162.673,prometheus-prometheus-kube-prometheus-prometheus-0,kind-worker2,monitoring,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.020357361640032663,453115904.0,0,72776.6764213175,0.0,1.0,0
1741561162.673,kube-proxy-nmx5k,kind-worker2,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00025596504954568855,38395904.0,0,75570.78624643087,0.0,1.0,0
1741561162.673,kindnet-sw4rc,kind-worker2,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0006602756118333307,17121280.0,0,75077.73837793324,0.0,1.0,0
1741561162.673,prometheus-kube-state-metrics-86cd66b745-z7b4h,kind-worker7,monitoring,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0013704719627361367,25763840.0,0,28898.844011593545,0.0,1.0,0
1741561162.673,kube-proxy-hxfdq,kind-worker7,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0002582405737163993,24780800.0,0,41752.05290261337,0.0,1.0,0
1741561162.673,cpu-stress-594497d979-gz8wk,kind-worker7,default,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1277952.0,0,0.25374638411402634,3.0,1.0,0
1741561162.673,kindnet-xrrxx,kind-worker7,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0006421802941039023,19230720.0,0,41252.380145305506,0.0,1.0,0
1741561162.673,kube-proxy-wzg7t,kind-worker6,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0002401623829478206,30670848.0,0,11323.17403742319,0.0,1.0,0
1741561162.673,postgres-db-574966c95d-5xpg6,kind-worker6,default,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00023455573926355934,27426816.0,0,0.0,0.0,1.0,0
1741561162.673,kindnet-82wth,kind-worker6,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0006870549412783738,15708160.0,0,12061.850659435833,0.0,1.0,0
1741561162.673,kube-proxy-qb7r4,kind-worker3,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00023610014539095908,29184000.0,0,20011.37372973805,0.0,1.0,0
1741561162.673,prometheus-grafana-67466f9d58-hrj99,kind-worker3,monitoring,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00018089808634700596,47218688.0,0,9181.329777142135,0.0,1.0,0
1741561162.673,kindnet-wdkvx,kind-worker3,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.000630530975796841,20209664.0,0,19297.53296296296,0.0,1.0,0
1741561162.673,kube-proxy-dncb6,kind-worker,kube-system,high_risk,0.0,0.0,0.0,0.0,0,0.0,0.0,0.00023662278701825785,32141312.0,0,13903.784934756364,0.0,1.0,0
