timestamp,namespace,pod,node,cpu_usage,cpu_limit,cpu_request,cpu_throttling,memory_usage,memory_limit,memory_request,memory_rss,network_receive_bytes,network_transmit_bytes,network_errors,restarts,oom_killed,pod_ready,pod_phase,disk_read_bytes,disk_write_bytes,disk_io_errors,pod_scheduled,pod_pending,pod_unschedulable,container_running,container_terminated,container_waiting,pod_uptime_seconds,cpu_utilization_ratio,memory_utilization_ratio,node_cpu_usage,node_cpu_capacity,node_cpu_allocatable,node_cpu_utilization_ratio,node_memory_usage,node_memory_capacity,node_memory_allocatable,node_memory_utilization_ratio,node_disk_usage,node_disk_capacity,node_disk_allocatable,node_disk_utilization_ratio,node_network_receive_bytes,node_network_transmit_bytes,node_network_errors,node_ready,node_memory_pressure,node_disk_pressure,node_pid_pressure,node_unschedulable,node_age_seconds,CPU Pressure,Memory Pressure,Disk Pressure,Network Unavailable,Node Not Ready,PID Pressure,Node Unschedulable,deployment,deployment_replicas,deployment_available_replicas,deployment_unavailable_replicas,deployment_updated_replicas,deployment_mismatch_replicas,deployment_cpu_usage,deployment_cpu_requests,deployment_cpu_limits,deployment_cpu_utilization_ratio,deployment_memory_usage,deployment_memory_requests,deployment_memory_limits,deployment_memory_utilization_ratio,deployment_disk_read_bytes,deployment_disk_write_bytes,deployment_memory_pressure,deployment_disk_pressure,deployment_pid_pressure,deployment_waiting_pods,deployment_age_seconds,deployment_unavailable_duration,deployment_progressing,deployment_available,deployment_paused,deployment Replica Mismatch,deployment Unavailable Pods,deployment ImagePullFailure,deployment CrashLoopBackOff,deployment FailedScheduling,deployment QuotaExceeded,deployment ProgressDeadlineExceeded,CPU Throttling,High CPU Usage,OOMKilled (Out of Memory),CrashLoopBackOff,ContainerNotReady,PodUnschedulable,NodePressure,ImagePullFailure
2025-03-29 13:40:52.553308,0,kube-controller-manager-clusterbusters-control-plane,clusterbusters-control-plane,0.24945041989415132,0.0,0.2,0.0,159768576.0,0.0,0.0,123568128.0,3139.0033906729864,24874.637411017025,0.0,0.0,0.0,1.0,0.0,3346.405299720358,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4104.043999910355,0.05985601872236411,159768576.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4103.858999967575,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,kube-proxy-b4xpv,clusterbusters-worker,0.015512499471564432,0.0,0.0,0.0,52072448.0,0.0,0.0,31875072.0,9316.226870639268,18428.78919117998,0.0,0.0,0.0,1.0,0.0,2482.56842392009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4091.2320001125336,0.0037229998731754628,52072448.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4090.960000038147,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,kube-proxy-gm4b2,clusterbusters-control-plane,0.01878402267757505,0.0,0.0,0.0,69316608.0,0.0,0.0,31064064.0,2985.118480071528,23796.08681648517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4098.381000041962,0.004507156158339524,69316608.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4103.858999967575,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,kube-proxy-phgd2,clusterbusters-worker2,0.01603201087227452,0.0,0.0,0.0,53538816.0,0.0,0.0,32112640.0,29345.2133193455,1867.2823838464287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4092.5,0.00384617061198773,53538816.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4091.082999944687,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,kube-scheduler-clusterbusters-control-plane,clusterbusters-control-plane,0.13109151279506856,0.0,0.1,0.0,71643136.0,0.0,0.0,52158464.0,5037.840396304573,28844.55650614244,0.0,0.0,0.0,1.0,0.0,1052.9673180346658,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4104.628999948502,0.03145520682557011,71643136.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4103.858999967575,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,local-path-storage,local-path-provisioner-7dc846544d-f94km,clusterbusters-control-plane,0.007353869212129776,0.0,0.0,0.0,31051776.0,0.0,0.0,21258240.0,18.377021147643887,9.614205213677064,0.0,0.0,0.0,1.0,0.0,522.5744444741313,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4085.7560000419617,0.0017649286109111461,31051776.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4103.858999967575,0,0,1,0,0,0,0,local-path-storage/local-path-provisioner,1.0,,0.0,,0.0,0.0008844029621033324,,,,15286272.0,,,,522.5744444741313,0.0,0.0,0.0,0.0,0.0,4102.374000072479,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,alertmanager-prometheus-kube-prometheus-alertmanager-0,clusterbusters-worker2,0.03306109968889878,0.0,0.0,0.0,114630656.0,0.0,209715200.0,75857920.0,335.6883407176785,585.689247885392,0.0,0.0,0.0,1.0,0.0,770.8882200500079,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3486.901000022888,0.007934663925335707,114630656.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4091.082999944687,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,monitoring,prometheus-grafana-9799fbb6b-8ktgn,clusterbusters-worker,0.30637892132350364,0.0,0.0,0.0,706703360.0,0.0,0.0,548429824.0,6741.34921171933,298.49786859733405,0.0,0.0,0.0,1.0,0.0,295.7418400432343,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.023999929428,0.07353094111764086,706703360.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4090.960000038147,0,0,1,0,0,0,0,monitoring/prometheus-grafana,1.0,,0.0,,0.0,0.037390801074957146,,,,351723520.0,,,,295.74184004323433,0.0,0.0,0.0,0.0,0.0,3502.4809999465942,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,monitoring,prometheus-kube-prometheus-operator-77f6fd9bb7-dptz8,clusterbusters-worker2,0.04891960282105641,0.0,0.0,0.0,72699904.0,0.0,0.0,52387840.0,743.7091621645865,901.0301311640552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.1480000019073,0.011738378930250586,72699904.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4091.082999944687,0,0,1,0,0,0,0,monitoring/prometheus-kube-prometheus-operator,1.0,,0.0,,0.0,0.0059972446969852895,,,,36118528.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,3502.611999988556,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,monitoring,prometheus-kube-state-metrics-f699c577d-qvzjk,clusterbusters-worker,0.039262345627276936,0.0,0.0,0.0,50720768.0,0.0,0.0,34512896.0,1515.2907265381407,12229.920957623208,0.0,0.0,0.0,1.0,0.0,725.4775271601851,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.2890000343323,0.009425060800557477,50720768.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4090.960000038147,0,0,1,0,0,0,0,monitoring/prometheus-kube-state-metrics,1.0,,0.0,,0.0,0.004498277916666672,,,,25010176.0,,,,736.4042984694033,0.0,0.0,0.0,0.0,0.0,3502.720999956131,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,prometheus-prometheus-kube-prometheus-prometheus-0,clusterbusters-worker2,0.33126484160970504,0.0,0.0,0.0,787828736.0,0.0,0.0,538578944.0,33781.46223958914,1517.6258364290666,0.0,0.0,0.0,1.0,0.0,1583.479758600392,21786.35542964623,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3487.415999889374,0.07950356198632921,787828736.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4091.082999944687,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,prometheus-prometheus-node-exporter-8kxzz,clusterbusters-worker,0.025031781943878957,0.0,0.0,0.0,40570880.0,0.0,0.0,21815296.0,9789.39719795086,17917.41367286058,0.0,0.0,0.0,1.0,0.0,253.36591004824226,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.539999961853,0.00600762766653095,40570880.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4090.960000038147,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,prometheus-prometheus-node-exporter-m4lvv,clusterbusters-control-plane,0.025034132314880074,0.0,0.0,0.0,35618816.0,0.0,0.0,20799488.0,3123.139225045167,24565.297524056026,0.0,0.0,0.0,1.0,0.0,1586.6860856612784,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.6610000133514,0.006008191755571216,35618816.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4103.858999967575,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-03-29 13:40:52.553308,0,prometheus-prometheus-node-exporter-s8zv9,clusterbusters-worker2,0.02729589873609848,0.0,0.0,0.0,39825408.0,0.0,0.0,21159936.0,30952.31660077324,1920.1630091510547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3501.776000022888,0.006549844333401513,39825408.0,0.0,8.0,8.0,,72.53963254383883,4109344768.0,4109344768.0,,,0.0,0.0,,,,0.0,1.0,1.0,1.0,1.0,0.0,4091.082999944687,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
