ds,yhat,yhat_lower,yhat_upper,metric
2025-03-15 14:59:10.520557,-13.250958235910904,-14.718840491072491,-11.753182902819491,deployment_replicas
2025-03-15 15:59:10.520557,-18.01273542614007,-19.630937021382735,-16.55351995082727,deployment_replicas
2025-03-15 16:59:10.520557,-22.774512616369233,-24.334193052355467,-21.407388292492296,deployment_replicas
2025-03-15 17:59:10.520557,-27.536289806598393,-29.06699543873357,-26.18525480778721,deployment_replicas
2025-03-15 18:59:10.520557,-32.29806699682756,-33.89036867393975,-30.778428194654666,deployment_replicas
2025-03-15 19:59:10.520557,-37.059844187056726,-38.63705657428772,-35.56928339261438,deployment_replicas
2025-03-15 20:59:10.520557,-41.821621377285894,-43.368198285878115,-40.361831356581845,deployment_replicas
2025-03-15 21:59:10.520557,-46.583398567515054,-48.1414715146597,-45.14471486916454,deployment_replicas
2025-03-15 22:59:10.520557,-51.34517575774423,-52.768477639733206,-49.86032192477473,deployment_replicas
2025-03-15 23:59:10.520557,-56.10695294797338,-57.652359905733675,-54.72437922270814,deployment_replicas
2025-03-16 00:59:10.520557,-60.86873013820255,-62.41335082875625,-59.41581770882228,deployment_replicas
2025-03-16 01:59:10.520557,-65.6305073284317,-67.16140465143101,-64.21477745953153,deployment_replicas
2025-03-16 02:59:10.520557,-70.39228451866089,-71.92413951661752,-68.86459135854132,deployment_replicas
2025-03-16 03:59:10.520557,-75.15406170889005,-76.62462980543954,-73.66911906509965,deployment_replicas
2025-03-16 04:59:10.520557,-79.91583889911921,-81.41398713787575,-78.48013620036309,deployment_replicas
2025-03-16 05:59:10.520557,-84.67761608934838,-86.15309819985377,-83.21587393371082,deployment_replicas
2025-03-16 06:59:10.520557,-89.43939327957754,-90.85264756775054,-87.79841736888342,deployment_replicas
2025-03-16 07:59:10.520557,-94.2011704698067,-95.87576190076113,-92.74201246806857,deployment_replicas
2025-03-16 08:59:10.520557,-98.96294766003588,-100.36624237191548,-97.3572408532406,deployment_replicas
2025-03-16 09:59:10.520557,-103.72472485026503,-105.2100701740467,-102.2196897671367,deployment_replicas
2025-03-16 10:59:10.520557,-108.48650204049419,-109.94748237523747,-107.00719687937878,deployment_replicas
2025-03-16 11:59:10.520557,-113.24827923072337,-114.72980595699987,-111.82205104410335,deployment_replicas
2025-03-15 11:57:01.772070,0.0,-1.2594034779189031e-09,1.2673319885885503e-09,deployment_available_replicas
2025-03-15 11:57:14.193447,0.0,-1.336305709292324e-09,1.3013852290095729e-09,deployment_available_replicas
2025-03-15 11:57:29.091752,0.0,-1.3937111928468747e-09,1.2745286123418248e-09,deployment_available_replicas
2025-03-15 11:57:45.406439,0.0,-1.1963181526729894e-09,1.3361257777132286e-09,deployment_available_replicas
2025-03-15 11:58:00.686879,0.0,-1.1987194951083773e-09,1.3101242923806501e-09,deployment_available_replicas
2025-03-15 11:58:15.714779,0.0,-1.2511216124553802e-09,1.2938738147227358e-09,deployment_available_replicas
2025-03-15 11:58:31.113795,0.0,-1.2684312613785721e-09,1.2659669101622848e-09,deployment_available_replicas
2025-03-15 11:58:41.093795,0.0,-1.2694499056235537e-09,1.1443608882431058e-09,deployment_available_replicas
2025-03-15 11:58:55.752738,0.0,-1.2980723425579466e-09,1.3084744820481487e-09,deployment_available_replicas
2025-03-15 11:59:10.520557,0.0,-1.3344566398521153e-09,1.2840382587853071e-09,deployment_available_replicas
2025-03-15 12:59:10.520557,0.0,-2.4867484732570743e-07,2.313657972387475e-07,deployment_available_replicas
2025-03-15 13:59:10.520557,0.0,-7.611142368320717e-07,7.487012482936927e-07,deployment_available_replicas
2025-03-15 14:59:10.520557,0.0,-1.47759512845752e-06,1.3400632998317316e-06,deployment_available_replicas
2025-03-15 15:59:10.520557,0.0,-2.1969886893927512e-06,2.086745513509394e-06,deployment_available_replicas
2025-03-15 16:59:10.520557,0.0,-3.165322147583142e-06,2.9239090649139226e-06,deployment_available_replicas
2025-03-15 17:59:10.520557,0.0,-4.183703076434054e-06,3.8051753268095857e-06,deployment_available_replicas
2025-03-15 18:59:10.520557,0.0,-5.31342043627253e-06,4.841488251762843e-06,deployment_available_replicas
2025-03-15 19:59:10.520557,0.0,-6.5719164880362244e-06,5.8728609435714165e-06,deployment_available_replicas
2025-03-15 20:59:10.520557,0.0,-8.133355208584094e-06,7.140134427211135e-06,deployment_available_replicas
2025-03-15 21:59:10.520557,0.0,-9.629532549909989e-06,8.437879103940347e-06,deployment_available_replicas
2025-03-15 22:59:10.520557,0.0,-1.1166217133908714e-05,9.319553217934963e-06,deployment_available_replicas
2025-03-15 23:59:10.520557,0.0,-1.2749730642176641e-05,1.0851813253520443e-05,deployment_available_replicas
2025-03-16 00:59:10.520557,0.0,-1.4481790620537997e-05,1.2028021190252328e-05,deployment_available_replicas
2025-03-16 01:59:10.520557,0.0,-1.65178001347417e-05,1.3461654342386427e-05,deployment_available_replicas
2025-03-16 02:59:10.520557,0.0,-1.8456684472906062e-05,1.5166430557389936e-05,deployment_available_replicas
2025-03-16 03:59:10.520557,0.0,-2.0114656533461335e-05,1.6857404183716716e-05,deployment_available_replicas
2025-03-16 04:59:10.520557,0.0,-2.2119182567825335e-05,1.8393683799794604e-05,deployment_available_replicas
2025-03-16 05:59:10.520557,0.0,-2.404680308475916e-05,1.976330452693711e-05,deployment_available_replicas
2025-03-16 06:59:10.520557,0.0,-2.652138913391762e-05,2.2061112398842008e-05,deployment_available_replicas
2025-03-16 07:59:10.520557,0.0,-2.8427573996988602e-05,2.4104188391407026e-05,deployment_available_replicas
2025-03-16 08:59:10.520557,0.0,-3.0556710325186796e-05,2.6079036639156948e-05,deployment_available_replicas
2025-03-16 09:59:10.520557,0.0,-3.2601723741300406e-05,2.8250062657082124e-05,deployment_available_replicas
2025-03-16 10:59:10.520557,0.0,-3.478638104779748e-05,2.9833016251949545e-05,deployment_available_replicas
2025-03-16 11:59:10.520557,0.0,-3.7100339537067753e-05,3.2076048314411e-05,deployment_available_replicas
2025-03-15 11:57:01.772070,0.0,-1.3038894187166074e-09,1.2279255289610538e-09,deployment_unavailable_replicas
